payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/30/2025,303381.27,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR IOWA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505IA5000,"Request of federal portion reimbursement for the expenses incurred in support of Iowa&#39;s Medicare Program. Reimbursement amount is determined after applying required state match funds. Expenses incurred are in accordance with 2 CFR Part 200: Uniform Administrative Requirements, Cost Principles, and Audit Requirements.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",IA ST DEPARTMENT OF INSPECTION & APPEALS,ASST_NON_2505IA5000_7530
04/28/2025,300000,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $300,000 for our INCK program 2B2331763A in the following categories:
Salaries $97,922
Fringes  $28,290
Travel     $4,484
Supplies $1,732
Contractual $4,125
Other  $190,719 (this included HealthEC technology)
Indirect $27,272","CMS approves the payment requested. Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS . HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.
",Egyptian Health Department,
05/07/2025,290211.41,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Our health centers involved in the grant are the contractors and the breakdowns are below.
Access Family Care	 19,855.55 
Affinia (Grace Hill)	 10,283.87 
BJK People's	 11,755.20 
CareSTL	 4,547.27 
Central Ozarks	 7,631.78 
Clarity Healthcare/Preferred	 24,637.01 
Compass Health	 19,776.30 
Family Care	 19,474.57 
Fordland	 4,585.00 
Four Rivers	 11,289.22 
Great Mines	 6,666.66 
Kansas City CARE	 32,096.54 
Katy Trail	 12,355.04 
MO Highlands	 6,704.44 
MOSAIC	 37,987.17 
OCHC	 3,293.08 
Samuel Rodgers	 21,850.86 
SEMO	 6,743.90 
STL Integrated	 5,126.64 
Swope	 10,228.72 
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",MISSOURI COALITION FOR PRIMARY HEALTH CARE,
05/01/2025,286676.49,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This request is for April 2025 approved costs within the contractual budget category for Family & Children’s Services to include Personnel -$150,378.10 (salaries and fringe benefits for Sr. Program director (.85 FTE), Assistant Project Director, Director of Healthcare Access, Training & Quality Manager, ACA Outreach Coordinator and 23 ACA Navigators); Professional fees - $40,419.38 (Payroll provider fees $1,652.32, interpreter fees $3,374.29 and Subcontractor fees $35,392.77); Supplies - $1,833.73 (general office supplies $210.27 and ICAROL-ACA database subscription $1,623.46); Telephone -$1,437.71; Occupancy- $2,903.20 (office space); Marketing-$15,254.31; Travel- $12,386.06 (local mileage reimbursement and in-state travel for centralized training of all staff);Indirect Administration - $62,064 (based on approved indirect cost allocation rate of 32.8% of modified total direct costs to be allocated to program’s pro-rata share of Administrative overhead costs).
Total payment request - $286,676.49
We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",FAMILY & CHILDREN'S SVC.,
04/22/2025,279582,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR OREGON DHS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505OG5000,"Reimbursement for activities under MEDICARE CERTIFICATION ADMIN, S&amp;C Title18","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OREGON DEPARTMENT OF HUMAN SERVICES,ASST_NON_2505OG5000_7530
05/08/2025,262820.41,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,"MEDICARE ENTITLEMENT FOR ARIZONA - FY 2023 - SURVEY AND CERTIFICATION IS A CMS ADMINISTERED PROGRAM THAT PROVIDES MEDICARE AND MEDICAID FUNDING TO STATE SURVEY AGENCIES TO ENSURE HEALTHCARE PROVIDERS ACROSS THE NATION MEET APPLICABLE QUALITY STANDARDS THROUGH ONSITE, OBJECTIVE, AND OUTCOME-BASED VERIFICATION ACTIVITIES CARRIED OUT BY KNOWLEDGEABLE AND TRAINED INDIVIDUALS.",2305AZ5000,"This supplemental award is for doc # 2305AZ5000 for budget period 10/01/2022-09/30/2023. These services have already been provided, and the requested funds represent reimbursement for the actual expenses incurred in delivering them. The reimbursement is necessary to recover costs from the budget period associated with healthcare surveyor and support staffing to provide inspection services essential to the well-being and care of the patients within Medical and Long Term Care facilities served. All costs are allowable, reasonable, and aligned with the approved budget and federal guidelines.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AZ ST DEPARTMENT OF HEALTH SERVICES,ASST_NON_2305AZ5000_7530
05/09/2025,253714.76,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR CONNECTICUT - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505CT5000,"Expenses from 4/8 -4/28/25; Personnel-$250,871.13 &amp; Travel-$2,793.13 &amp;  Other- $50.50","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",CT ST DEPT OF PUBLIC HEALTH,ASST_NON_2505CT5000_7530
04/29/2025,252331.38,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR WISCONSIN - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505WI5000,Reimbursement of qualified paid grant expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",ASST_NON_2505WI5000_7530
04/25/2025,250000,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We have requested funds from subaccount MFP330819A to pay contractual vendor payments for Housing Navigation and Rental arrears for the MFP grant. 
","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","HEALTH CARE POLICY & FINANCING, COLORADO DEPARTMENT OF",
04/29/2025,219802.87,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"The IL Department on Aging Support for Ombudsman and the SHIP Counseling Program for States Participating in the Financial Alignment Model Demonstration for Dual Eligibles grant 1J1CMS331729-04-02. Payments are for the months of February and March 2025 for Counseling assistance and education rendered to person’s with Medicare and Medicaid.  Sub-grantees are awarded funding to assist with plan comparisons, enrollment, disenrollment, and appeals to Medicare beneficiaries are their caregivers.  Sub-grantee host organizations employ SHIP counselors who perform counseling in an unbiased, confidential setting ensuring that each beneficiary is able to utilize their insurance and receive medical services to enhance their quality of life.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",Illinois Department on Aging,
05/06/2025,215505.23,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR ALABAMA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505AL5000,"Reimbursement for expenses from April 21, 2025 for personnel salaries (GA5 - $116,562.45 &amp; PJ5 - $1,423.67), personnel fringe benefits (GA5 - $26,417.64 &amp; PJ5 - $347.56), travel (GA5 - 33,730.31), lodging- actual expenses (GA5 - ($41.10)), rental (GA5 - $1,051.94), medical services - professional (GA5 - $288.49), non capitalized software (GA5 - $1,272.32), and indirect costs (GA5 - $34,036.24 &amp; PJ5 $415.71) for 25 S&amp;CTITTLE18MEDICARE Program.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",AL ST DEPARTMENT OF PUBLIC HEALTH,ASST_NON_2505AL5000_7530
04/28/2025,212256.26,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR GEORGIA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505GA5000,25S&amp;CTITLE18MEDICARE,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",DEPARTMENT OF COMMUNITY HEALTH GEORGIA,ASST_NON_2505GA5000_7530
05/01/2025,212232.52,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $212,232.525 to cover indirect costs under the &quot;Indirect&quot; budget category in accordance with our HHS approved cost allocation plan. These costs support administration of the approved project plan.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",Ohio Department of Medicaid,
05/08/2025,211803.94,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR WASHINGTON HEALTH - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505WZ5000,"Payment is for reimbursement of costs incurred and authorized to support and complete the approved project objectives for the time period of 04/23/2025 to 05/01/2025. We certify that these costs below are reasonable, necessary, allocable, and otherwise allowable in accordance with the award terms and conditions for award 2505WZ5000.  Payments include Salary and Fringe - $68,435.92; Travel - $1,036.37 - Indirect Cost - 142,331.65.","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",WA ST DEPARTMENT OF HEALTH,ASST_NON_2505WZ5000_7530
05/08/2025,209843.81,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"Funds support AGE&#39;s role in the Money Follows the Person (MFP) Demonstration, enabling case managers at designated agencies (ASAPs, MRC, DDS) to assist eligible individuals in transitioning from institutional settings back to the community, in alignment with M.G.L. c. 19A.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",THE COMMONWEALTH OF MASSACHUSETTS,
04/25/2025,206999,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR OREGON OHA - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505ON5000,Reimbursement for activities under Title 18 CMS grant -Survey &amp; Certification,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",OREGON HEALTH AUTHORITY,ASST_NON_2505ON5000_7530
04/29/2025,206481.18,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR TEXAS - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505TX5000,Funding for Survey &amp; Certification activities of Medicare participating facilities.,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222",HEALTH & HUMAN SVC COMMN TX,ASST_NON_2505TX5000_7530
05/05/2025,181976.59,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,17 This is a reimbursement request for already expended funds for qualified grant expenses per the federal award issued to CHFS. All expenses occurred within the allowable grant period on the Notice of Award. 181976.59 Subrecipient/Beneficaries ;,"CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
04/29/2025,181623.65,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"We are requesting $181,623.65 to cover provider payments under the &quot;Subrecipient&quot; budget category. These costs support qualified HCBS services in the approved project plan.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.",Ohio Department of Medicaid,
04/23/2025,177616.34,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,MEDICARE ENTITLEMENT FOR WISCONSIN - FY 2025 - AWARD PAYMENT FOR APPROVED FEDERAL SURVEY AND CERTIFICATION ACTIVITY FOR BOTH THE MEDICARE AND MEDICAID PROGRAMS,2505WI5000,Reimbursement of qualified paid grant expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",ASST_NON_2505WI5000_7530
05/09/2025,166888.46,HHS-CENTERS FOR MEDICARE & MEDICAID SERVICES,Not available,,"This grant helps Montana shift its long-term care system by reducing the use of institutionally based services and increasing the use of home and community-based services. MFP is focused on helping individuals transition from in-patient facilities to the community. Justification of expenses are as follows: Indirect cost activity from 4/29/25 to 5/08/25, assisted living facilities charged a move in fee and the individual had no funding, MFP benefit claims processed through our mechanized claims processing and information retreival systems, MFP funded staff monthly cell phone charges.","CMS approves the payment(s) requested.  Activities must align with your agency’s Notice of Award, 2 CFR Part 200, Subpart E - Cost Principles, 45 CFR 75, and the HHS GPS - revised 4/16/2025. HHS Costs expended that are not allowable, allocable, reasonable, and necessary will result in disallowed costs and the funds will be recovered.","PUBLIC HEALTH AND HUMAN SERVICES, MONTANA DEPARTMENT OF",
