payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/17/2025,1023756.49,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"&ldquo;Reimbursement of personnel, travel, professional and agency operational expenditures as outlined in the federal award approved budget in order to meet positive behavioral outcomes of improving the health, safety, employment, and independence of individuals with mental illness and addictive disorders and their families; ensuring efficient use of public programs; and increasing the return on investment of public funds.&rdquo;","SAMHSA approves payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 96, 45 CFR Part 75, and current Executive Orders. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","HEALTH, LOUISIANA DEPARTMENT OF",
04/25/2025,1021306,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Block Grants for Community Mental Health Services ARPA.. Seventeen vendors/contractors submitted invoices for services they provided for January 2025, February 2025 and March 2025.  The services were for adults with serious mental illnesses and children with serious emotional disturbances.  These services all under the contractual budget line category.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",ILLINOIS DEPT OF HUMAN SERVICES,
04/29/2025,1011260.45,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Allowable Expenditures,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",GA Dept of Behavioral Health and DE,
04/17/2025,1007181.63,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"HHSC certifies that the reimbursement amounts requested are for expenditures that are allowable, allocable, reasonable, and necessary in accordance with 45 CFR 96.30 and were incurred on or before March 24, 2025.","SAMHSA approves payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 96, 45 CFR Part 75, and current Executive Orders. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered. ",HEALTH & HUMAN SVC COMMN TX,
04/29/2025,1007139.31,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"HHSC certifies that the reimbursement amounts requested are for expenditures that are allowable, allocable, reasonable, and necessary in accordance with 45 CFR 96.30 and were incurred on or before March 24, 2025.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",HEALTH & HUMAN SVC COMMN TX,
05/08/2025,1000000,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Implement high impact opioid abatement activities through Medication Assisted Treatment (MAT) Expansion Projects,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",CA Department of Health Care Services,
04/17/2025,972469.17,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,&quot;Monthly expenditures to cover program cost and salary charges,"SAMHSA approves payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 96, 45 CFR Part 75, and current Executive Orders. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered. ","HEALTH, MARYLAND DEPARTMENT OF",
04/22/2025,967137.3,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,March 2025 Payroll Reimbursement,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",CA Department of Health Care Services,
04/24/2025,937071.1,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of [$937,071.10] for the period of [2/25/2025-3/31/2025]. The requested funds will be allocated as follows: • Personnel: $[0] • Fringe Benefits: $[0] • Travel: $[0] • Equipment: $[0] • Supplies: $[0] • Contractual/Subawards: $[935,638.45] • Other: $[0] • Indirect Costs: $[1,432.65] We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",ID ST DEPT OF HEALTH & WELFARE,
04/29/2025,926937.36,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",HEALTH & HUMAN SVC COMMN TX,
04/30/2025,921401.39,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Approved by Wendy Pang, SAMHSA Grant Management Specialist. Funding is for the State of Ohio to carryout its obligation in administering the ARPA grant requirements          for the State of Ohio to carryout its obligation in administering the SUPRTR block grant requirements","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",OH ST Dept of Mental Health and Addiction Services,
04/17/2025,914024.19,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,&quot;Monthly expenditures to cover program cost and salary charges,"SAMHSA approves payment in line with the terms and conditions of the Notice of Award, 45 CFR Part 96, 45 CFR Part 75, and current Executive Orders. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered. ","HEALTH, MARYLAND DEPARTMENT OF",
05/05/2025,911636.9,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Recovery support services to service recipients that are recovering from life impairments because of substance use disorder(s),"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",TN ST DEPT OF MNTL HLTH and Substance Abuse Services ,
04/24/2025,858384.16,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"To plan, implement, and evaluate activities that prevent and treat substance use. Of the total award, 20% must fund primary prevention strategies directed at individuals not identified as in need of treatment. A portion must fund specialized services for pregnant women and women with dependent children and a portion funds the Behavioral Health Fund for services to clients.","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",MN ST DEPARTMENT OF HUMAN SERVICES,
05/09/2025,850000,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Expand access to Substance Use Disorder (SUD) healthcare by improving more cost-efficient SUD agency operations, expanding provider capacity with a high-quality SUD professional workforce, and creating an easily accessible centralized, repository of resources to small SUD providers","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",CA Department of Health Care Services,
05/01/2025,848998.12,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"&ldquo;Reimbursement of personnel, travel, professional and agency operational expenditures as outlined in the federal award approved budget in order to meet positive behavioral outcomes of improving the health, safety, employment, and independence of individuals with mental illness and addictive disorders and their families; ensuring efficient use of public programs; and increasing the return on investment of public funds.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.","HEALTH, LOUISIANA DEPARTMENT OF",
04/25/2025,814321.1,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Expenditures are submitted in alignment with the federally approved budget or state plan for applicable Federal Award Identification Number and comply with all requirements listed in 2 CFR 200 Subpart E &ndash; Cost Principles.,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",HEALTH & HUMAN SVC COMMN TX,
05/07/2025,812178.05,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"Funding is for the State of Ohio to carry out its obligation in administering the SUPTRS block grant requirements. We are requesting a payment of $[Insert Dollar Amount] for the period of [insert time-period]. The requested funds will be allocated as follows: &bull; Personnel: $[Insert Amount] &bull; Fringe Benefits: $[Insert Amount] &bull; Travel: $[Insert Amount] &bull; Equipment: $[Insert Amount] &bull; Supplies: $[Insert Amount] &bull; Contractual/Subawards: $812178.05 &bull; Other: $[Insert Amount] &bull; Indirect Costs: $[Insert Amount]   We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award.&rdquo;","The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.",OH ST Dept of Mental Health and Addiction Services,
05/01/2025,809677.95,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Reimbursement of qualified paid grant expenses,"The requested payment is for a non-discretionary program, which is not subject to the requirements of EO 14222.","HEALTH SERVICES, WISCONSIN DEPARTMENT OF",
04/25/2025,785275.95,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,Reimbursement for allowable grant expenditures/activities as outlined within submitted grant application and federally approved grant award,"SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 45 CFR Part 96 and 45 CFR Part 75. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest. ",STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SE,
04/30/2025,777252.27,HHS-SUBSTANCE ABUSE & MENTAL HEALTH SERVICES ADMIN,Not available,,"We are requesting a payment of $777,252.27 for the period of 03/06/2025-03/31/2025. The requested funds will be allocated as follows: •Contractual/Subaward $777,252.27. We certify that all costs are allowable, allocable, reasonable, and necessary in accordance with the terms and conditions of the Notice of Award. ","SAMHSA approves this payment for costs that are allowable, allocable, reasonable and necessary and in line with the terms and conditions of the Notice of Award, 2 CFR Part 200, 45 CFR Part 75, the NOFO, and the HHS Grants Policy Statement. Any payments for activities later deemed unallowable by SAMHSA must be refunded to the Federal Government, including interest.",CT ST DEPARTMENT OF MENTAL HEALTH & ADDICTION SVCS,
