payment_date,payment_amt,agency_name,award_description,fain,recipient_justification,agency_lead_justification,org_name,generated_unique_award_id
04/24/2025,2640822.37,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Reimbursement related to travel that was cost allocated to the grant for expenses garnered February 2025, also contains contract payments to Acadiana CARES from pre March 2025, and interagency charges from OTS for November, December, January - March 23,2025. Reimbursement for charges that are being refunded from March 2025.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUBLIC HEALTH",
04/30/2025,2614494.59,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Requesting reimbursement for the cost incurred in March 12, 2025 to March 22, 2025 : For The Grant Name: Immunization and Vaccines for Children - COVID and VFC Supplemental fund, grant # 20NH23IP922596C6.1. Payroll, &nbsp;Salary and Fringe $50,687.53,2. Subcontractor payments to Community concierge care LLC $13,778.80, &nbsp;Safeway INC $1,500 , 3.Government Subsidies and Grants payments to &nbsp;Children&rsquo;s School Services $22,520.14 , Children&rsquo;s National Medical Center$2,526,008.09","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  

",DC DEPARTMENT OF HEALTH CARE FINANCE,
04/30/2025,2608900.66,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This is a reimbursement request for already expended funds that are for qualified grant expenses per the federal award issued to CHFS. Commodities 95,730.38. Grants-In-Aid Federal 2,310,684.95. Fringe Benefits 20,332.32. Maintenance And Repairs 3,438.03. Non Pro Contract (IT and temporary manpower) 60,910.82. Employee Training-St Emp Only 3,147.00. Postage And Related Services 3,875.72. Pro Contract (Inc Per Serv) 55807.73. Salaries And Wages 27,980.84. Supplies 23028.18. Travel Exp &amp; Exp Allowances 3964.69. All expenses occurred within the allowable grant period on the Notice of Award","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",KY ST CABINET FOR HEALTH AND FAMILY SERVICES,
05/05/2025,2568211.1,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"For staff in accordance with the award terms and conditions for award 5U50OH009739 for the timeframe of 1/1/2025-4/30/2025.
Payroll = $1,245,547.21
Fringe = $728,324.74
Supplies = $7,887.24
Other Categorical OTPS (Including Travel) = $714.68
Contractual Services = $244,942.51
Indirect Cost = $340,794.72

","CDC confirms that this request has been reviewed, and the funds have been applied to the current year budget and covers the cost included in the revised justification.  CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","NEW YORK, CITY OF",
04/23/2025,2536517.94,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"These payments are for cost incurred in September 2024 thru March 2025. Reimbursements for payroll and related benefits for staff (majority of reimbursement). Reimbursement of Acquisions Supplies for medical, Medline Industries LP, ED. SMITH&#39;S STENCIL, and office. Operating expenses: ALARM PROTECTION SERVICE. Rent expenses: HEAL GARAGE. Operating utilities: FedEx. Miscellaneous expense charges: staples, united airlines, agent fee, NATL PUBLIC HLTH INFO, YODECK, LOWES. Travel expense: ENTERPRISE RENT-A-CAR, Hotels LOUISIANA SHOTS TOTS. IAT expense: Printing Services, STCHealth - Immunization software license, Licenses for OPH, Professional services: Purchase order payment for La Wallet,","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered","LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUBLIC HEALTH",
04/29/2025,2526828.97,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Requesting payment for NOFO: IP19-1901, Immunization and Vaccines for Children , Grant #6 NH23IP922612-05-13, Budget period 7/1/2023-6/30/2025, Payment to contracts/grant agreements with local governments- $2,526,828.97; with the period cover Nov 2024 to April 2025. some contracts allow for quarterly billing rather than monthly, while other contracts allow billing after a deliverable is completed which can span only a few weeks or months depending on the complexity of the deliverable.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  

",California Dept of Public Health,
04/28/2025,2494731.66,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This payment is for reimbursement of the cost incurred prior to April 19th, 2025.  Authorized to support and complete the approved project objectives. We certify that these costs are reasonable, necessary, and allowable in accordance with the award terms and conditions for award 21NH75OT000064C5. Payment is being requested for payroll and fringe for staff from January 2025 to March 24,2025. Reimbursement is being requested for services and supplies such as communication costs, security services, subcontractor payments, facility cost and medical supplies.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, reasonable, and consistent will result in disallowed costs and the funds will be recovered","SAN BERNARDINO, COUNTY OF",
04/29/2025,2366498.88,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"200 (Personnel + Fringe Benefits)	 7,831.57 	Payroll for Nursing staff				
300 (Contractual)	 1,637,555.91 	Contractual staff and marketing messaging efforts				
400 (Other)	 721,111.40 	CBO Provider Agreements and supplies				
           Total:  2,366,498.88 					
The Immunization funding is crucial for the state of New Mexico as the funds are used for vaccine preventable disease efforts.Under this funding source services from the contracted mobile vaccine team occurred, messaging from the community based organizations, operating supplies, medical supplies, temporary contracted staff for IIS, VFC efforts, marketing campaign for vaccine catch up, to include measles outbreak campaign messaging. 
This funding is from the Department of Health and Human Services, Centers for Disease Control for Immunization and Vaccines for Children that supports vaccine preventable disease activities through staffing, contractual services, and supplies for maintaining vaccine distribution to all children and underserved adult populations. The Immunization Program has 400 providers enrolled for distribution of vaccine to children and adults statewide to include underserved populations that are uninsured/underinsured and have limited acces to healthcare. It is necessary to provide these services as not adequately immunizing the population in the state may result in breakthrough disease, morbidity, and mortality. By increasing access to immunizations, vaccine preventable diseases will decrease thus reducing the burden on the Health Care system. Immunizations have been shown to positively affect population health outcomes and reduce disease burden.
 							
							
							
							
							
							
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  ",DEPARTMENT OF HEALTH NEW MEXICO,
05/02/2025,2340234.32,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"1. NOFO – CK19-1904
2. Grant Number – NU50CK000547
3. Budget Period – 8/1/23-3/24/25
4. This includes costs related to an electronic health records system. All costs being charged to the grant are allowable, allocable, reasonable, necessary, and treated consistently according to all the goals and objectives in and budget and work plans and are otherwise compliant with any other grant terms and conditions. Costs were incurred prior to grant termination date.
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.","HEALTH AND HUMAN SERVICES, NEBRASKA DEPARTMENT OF",
04/29/2025,2159023.49,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Reimbursement for approved and eligible services rendered prior to 3/24/2025 for ALN 93.323 CK19-1904 Epidemiology and Laboratory Capacity for Prevention and Control of Emerging Infectious for contracts paid to Longview International Technology for Covid kiosk testing machines for Georgia&#39;s 18 health districts as well as salaries, wages, and fringe benefits for contact tracers.","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities. Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.",STATE OF GEORGIA DEPARTMENT OF PUBLIC HEALTH,
04/30/2025,2011075.88,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"This one has a typo, the $7 for contractual should have been a 1.
Contractual	
Grants - Cities	
  CITY OF FISHERS	 $522,127.38 
Grants - Private Organizations	
  SUPER SHOT INC	 $1,232,598.00 
  Prof Serv - MGMT CONSULTANT	
  DONLEY AND ASSOCIATES	 $34,026.60 
  IKASO CONSULTING	 $145,901.45 
Fringe Benefits	
  Fringe Benefits	 $4,928.87 
Indirect	
  Indirect	 $20,111.79 
Personnel	
  Personnel	 $21,215.29 
Travel	
AdmOp-EmpReimb-Registration	
  AdmOp-EmpReimb-Registration	 $4,643.58 
Mot Veh Ex - Gasoline	
  WEX BANK	 $11,912.82 
Mot Veh Ex - Oil Grease Fluid	
  WEX BANK	 $3,379.47 
Mot Veh Ex - Parts & Supplies	
  WEX BANK	 $9.93 
NonRealEstRnt-Vehicle Rentals	
  ENTERPRISE LEASING COMPANY OF INDIANAPOL	 $10,220.70 
$2,011,075.88 
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  

",INDIANA STATE DEPARTMENT OF HEALTH,
04/30/2025,1996661.35,HHS-CENTERS FOR DISEASE CONTROL & PREVENTION,Not available,,"Contractual	
Prof Serv-InfoProcCon-Software	
  Prof Serv-InfoProcCon-Software	 $1,729,163.66 
Prog Op - Background Checks	
  BARADA ASSOCIATES,  INC.	 $38.37 
Prog Op-HAZARD WASTE REMOVAL	
  GFL ENVIRONMENTAL SERVICES USA INC	 $177,563.88 
Fringe Benefits	
  Fringe Benefits	 $4,901.97 
Indirect	
  Indirect	 $19,967.66 
Personnel	
  Personnel	 $21,098.44 
Supplies	
  BOSMA INDUSTRIES FOR THE BLIND	 $43,927.37 
	 $1,996,661.35 
","CDC approves the requested drawdown in line with the terms and conditions of the Notice of Award, 45 CFR Part 75, 2 CFR Part 200, Subpart E—Cost Principles, and the HHSA Grants Policy Statement —Allowability of Costs/Activities.  Costs expended that are not allowable, allocable, and reasonable will result in disallowed costs and the funds will be recovered.  

",INDIANA STATE DEPARTMENT OF HEALTH,
